seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
2,1,0.01,128,0.01,4.767,1.468,0.004,0.012
2,1,0.01,128,0.005,1.549,1.159,0.001,0.013
2,1,0.01,128,0.001,5.318,1.521,0.004,0.012
2,1,0.01,128,0.0001,4.804,1.464,0.004,0.012
2,1,0.01,128,1e-05,1.709,1.103,0.001,0.007
2,1,0.1,32,0.01,1.145,1.142,0.001,0.015
2,1,0.1,32,0.005,1.145,1.142,0.001,0.015
2,1,0.1,32,0.001,4.491,1.427,0.003,0.012
2,1,0.1,32,0.0001,4.433,1.438,0.003,0.012
2,1,0.1,32,1e-05,1.689,1.09,0.001,0.006
2,1,0.1,64,0.01,7.028,1.636,0.005,0.011
2,1,0.1,64,0.005,4.394,1.441,0.003,0.012
2,1,0.1,64,0.001,4.656,1.459,0.004,0.012
2,1,0.1,64,0.0001,3.086,1.327,0.003,0.013
2,1,0.1,64,1e-05,1.715,1.094,0.001,0.007
2,1,0.1,128,0.01,1.145,1.142,0.001,0.015
2,1,0.1,128,0.005,0.603,1.038,0.0,0.008
2,1,0.1,128,0.0001,6.57,1.593,0.005,0.011
2,1,0.5,32,0.01,1.825,1.119,0.001,0.008
2,1,0.1,128,0.001,6.307,1.582,0.004,0.011
2,1,0.1,128,1e-05,1.716,1.096,0.001,0.007
2,1,0.5,32,0.005,1.764,1.097,0.001,0.007
2,1,0.5,32,0.001,4.878,1.475,0.004,0.012
2,1,0.5,32,0.0001,1.606,1.174,0.001,0.013
2,1,0.5,32,1e-05,1.688,1.089,0.001,0.006
2,1,0.5,64,0.01,1.83,1.115,0.001,0.008
2,1,0.5,64,0.005,2.057,1.159,0.001,0.009
2,1,0.5,64,0.0001,1.265,1.154,0.001,0.015
2,1,0.5,64,0.001,5.312,1.511,0.004,0.012
2,1,0.5,64,1e-05,1.714,1.093,0.001,0.007
2,1,0.5,128,0.005,1.342,1.081,0.001,0.007
2,1,0.5,128,0.01,1.222,1.068,0.001,0.007
2,1,0.5,128,0.001,5.035,1.479,0.004,0.012
2,1,0.5,128,0.0001,1.883,1.216,0.002,0.014
2,1,0.5,128,1e-05,1.712,1.092,0.001,0.007
2,1,1.0,32,0.01,1.317,1.068,0.001,0.006
2,1,1.0,32,0.005,1.771,1.096,0.001,0.007
2,1,1.0,32,0.0001,1.72,1.092,0.001,0.007
2,1,1.0,32,0.001,2.656,1.206,0.002,0.009
2,1,1.0,32,1e-05,1.686,1.089,0.001,0.006
2,1,1.0,64,0.01,1.835,1.113,0.001,0.008
2,1,1.0,64,0.005,1.706,1.091,0.001,0.007
2,1,1.0,64,0.001,2.867,1.264,0.002,0.011
2,1,1.0,64,0.0001,1.697,1.091,0.001,0.007
2,1,1.0,64,1e-05,1.715,1.093,0.001,0.007
2,1,1.0,128,0.005,4.366,1.45,0.003,0.013
2,1,1.0,128,0.0001,1.692,1.091,0.001,0.007
2,1,1.0,128,0.001,3.946,1.375,0.003,0.012
2,1,1.0,128,1e-05,1.714,1.092,0.001,0.007
2,1,2.0,32,0.01,1.785,1.097,0.001,0.007
2,1,2.0,32,0.005,1.773,1.096,0.001,0.007
