combo_id,window_size,lr_actor,dyn_sim_M,dyn_sim_deterministic,dyn_sim_pl_weight,lam,actor_weight,kappa_unc,kf_mode,dyn_use_sim,kf_q,kf_r,evaluate_best_on_test,seed,best_val_sharpe,best_val_sharpe_epoch,best_policy_path,used_best_policy,used_policy_epoch,used_policy_path,test_sharpe,test_total_return,test_mean_return,test_std_return,min_return
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,33,2.257204055786133,2275,grid_search_results/policies/policy_combo1_seed33.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed33.pt,1.3308414220809937,1.1722984313964844,0.0005487210000865161,0.006545229349285364,-0.05854254961013794
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,34,2.1211252212524414,1075,grid_search_results/policies/policy_combo1_seed34.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed34.pt,1.3968398571014404,1.1857510805130005,0.0005915640504099429,0.0067228712141513824,-0.06971108913421631
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,35,2.10471773147583,1525,grid_search_results/policies/policy_combo1_seed35.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed35.pt,1.6162199974060059,1.2032983303070068,0.0006474469555541873,0.006359212566167116,-0.054803431034088135
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,36,2.244575262069702,1390,grid_search_results/policies/policy_combo1_seed36.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed36.pt,1.3442150354385376,1.1750191450119019,0.0005573859671130776,0.006582440342754126,-0.06448030471801758
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,37,2.0117838382720947,1335,grid_search_results/policies/policy_combo1_seed37.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed37.pt,1.3099874258041382,1.1725183725357056,0.0005494217039085925,0.006657916121184826,-0.06562232971191406
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,38,2.0390119552612305,1375,grid_search_results/policies/policy_combo1_seed38.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed38.pt,1.1970648765563965,1.160141944885254,0.000510006386321038,0.006763283163309097,-0.06409716606140137
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,39,2.0443286895751953,2950,grid_search_results/policies/policy_combo1_seed39.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed39.pt,1.2334386110305786,1.1658637523651123,0.0005282284691929817,0.006798356305807829,-0.07527047395706177
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,40,2.126844644546509,2970,grid_search_results/policies/policy_combo1_seed40.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed40.pt,1.5923866033554077,1.2039657831192017,0.0006495725829154253,0.0064755817875266075,-0.057322680950164795
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,41,1.954658031463623,1620,grid_search_results/policies/policy_combo1_seed41.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed41.pt,1.4035388231277466,1.1824532747268677,0.0005810614675283432,0.0065719960257411,-0.0711403489112854
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,42,2.068220853805542,1070,grid_search_results/policies/policy_combo1_seed42.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed42.pt,1.450040340423584,1.190239429473877,0.0006058579892851412,0.006632700562477112,-0.053538620471954346
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,43,2.1819729804992676,1720,grid_search_results/policies/policy_combo1_seed43.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed43.pt,1.3628944158554077,1.1718904972076416,0.000547422154340893,0.006376168224960566,-0.05855065584182739
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,44,1.8724727630615234,1125,grid_search_results/policies/policy_combo1_seed44.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed44.pt,1.3449441194534302,1.1753687858581543,0.0005584993632510304,0.006592012941837311,-0.06478720903396606
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,45,2.097898006439209,2335,grid_search_results/policies/policy_combo1_seed45.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed45.pt,1.1409894227981567,1.1518146991729736,0.0004834862193092704,0.006726700812578201,-0.06643855571746826
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,46,1.9957340955734253,1660,grid_search_results/policies/policy_combo1_seed46.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed46.pt,1.1971246004104614,1.1570088863372803,0.0005000281380489469,0.006630629301071167,-0.06603747606277466
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,47,2.1282894611358643,1190,grid_search_results/policies/policy_combo1_seed47.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed47.pt,1.5258123874664307,1.1948211193084717,0.0006204494275152683,0.006455128081142902,-0.06064242124557495
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,48,2.2395284175872803,1535,grid_search_results/policies/policy_combo1_seed48.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed48.pt,1.4182775020599365,1.1820597648620605,0.0005798079655505717,0.0064896694384515285,-0.058615803718566895
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,49,1.943543553352356,950,grid_search_results/policies/policy_combo1_seed49.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed49.pt,1.3477787971496582,1.1812529563903809,0.0005772387376055121,0.006798866204917431,-0.06780028343200684
